Bug_ID,Bug_Summary,Bug_Description
HADOOP-9540,Expose the InMemoryS3 and S3N FilesystemStores implementations for Unit testing.,"The stub implementations available for InMemoryFileSytemStores for S3 and S3N are currently restricted in package scope. These are quiet handy utilities for unit testing and nice to be exposed in a public scope. 

Or even conveniently I have added simple wrapper InMemoryFileSystem implementations for these stores so that it can be easily leveraged by any interested developers."
HADOOP-9478,Fix race conditions during the initialization of Configuration related to deprecatedKeyMap,"When we lanuch the client appliation which use kerberos security,the FileSystem can't be create because the exception ' java.lang.NoClassDefFoundError: Could not initialize class org.apache.hadoop.security.SecurityUtil'.

I check the exception stack trace,it maybe caused by the unsafe get operation of the deprecatedKeyMap which used by the org.apache.hadoop.conf.Configuration.

So I write a simple test case:

import org.apache.hadoop.conf.Configuration;
import org.apache.hadoop.fs.FileSystem;
import org.apache.hadoop.hdfs.HdfsConfiguration;

public class HTest {
    public static void main(String[] args) throws Exception {
        Configuration conf = new Configuration();
        conf.addResource(""core-site.xml"");
        conf.addResource(""hdfs-site.xml"");
        FileSystem fileSystem = FileSystem.get(conf);
        System.out.println(fileSystem);
        System.exit(0);
    }
}

Then I launch this test case many times,the following exception is thrown:

Exception in thread ""TGT Renewer for XXX"" java.lang.ExceptionInInitializerError
     at org.apache.hadoop.security.UserGroupInformation.getTGT(UserGroupInformation.java:719)
     at org.apache.hadoop.security.UserGroupInformation.access$1100(UserGroupInformation.java:77)
     at org.apache.hadoop.security.UserGroupInformation$1.run(UserGroupInformation.java:746)
     at java.lang.Thread.run(Thread.java:662)
Caused by: java.lang.ArrayIndexOutOfBoundsException: 16
     at java.util.HashMap.getEntry(HashMap.java:345)
     at java.util.HashMap.containsKey(HashMap.java:335)
     at org.apache.hadoop.conf.Configuration.loadResource(Configuration.java:1989)
     at org.apache.hadoop.conf.Configuration.loadResources(Configuration.java:1867)
     at org.apache.hadoop.conf.Configuration.getProps(Configuration.java:1785)
     at org.apache.hadoop.conf.Configuration.get(Configuration.java:712)
     at org.apache.hadoop.conf.Configuration.getTrimmed(Configuration.java:731)
     at org.apache.hadoop.conf.Configuration.getBoolean(Configuration.java:1047)
     at org.apache.hadoop.security.SecurityUtil.<clinit>(SecurityUtil.java:76)
     ... 4 more
Exception in thread ""main"" java.io.IOException: Couldn't create proxy provider class org.apache.hadoop.hdfs.server.namenode.ha.ConfiguredFailoverProxyProvider
     at org.apache.hadoop.hdfs.NameNodeProxies.createFailoverProxyProvider(NameNodeProxies.java:453)
     at org.apache.hadoop.hdfs.NameNodeProxies.createProxy(NameNodeProxies.java:133)
     at org.apache.hadoop.hdfs.DFSClient.<init>(DFSClient.java:436)
     at org.apache.hadoop.hdfs.DFSClient.<init>(DFSClient.java:403)
     at org.apache.hadoop.hdfs.DistributedFileSystem.initialize(DistributedFileSystem.java:125)
     at org.apache.hadoop.fs.FileSystem.createFileSystem(FileSystem.java:2262)
     at org.apache.hadoop.fs.FileSystem.access$200(FileSystem.java:86)
     at org.apache.hadoop.fs.FileSystem$Cache.getInternal(FileSystem.java:2296)
     at org.apache.hadoop.fs.FileSystem$Cache.get(FileSystem.java:2278)
     at org.apache.hadoop.fs.FileSystem.get(FileSystem.java:316)
     at org.apache.hadoop.fs.FileSystem.get(FileSystem.java:162)
     at HTest.main(HTest.java:11)
Caused by: java.lang.reflect.InvocationTargetException
     at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
     at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:39)
     at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:27)
     at java.lang.reflect.Constructor.newInstance(Constructor.java:513)
     at org.apache.hadoop.hdfs.NameNodeProxies.createFailoverProxyProvider(NameNodeProxies.java:442)
     ... 11 more
Caused by: java.lang.NoClassDefFoundError: Could not initialize class org.apache.hadoop.security.SecurityUtil
     at org.apache.hadoop.net.NetUtils.createSocketAddrForHost(NetUtils.java:231)
     at org.apache.hadoop.net.NetUtils.createSocketAddr(NetUtils.java:211)
     at org.apache.hadoop.net.NetUtils.createSocketAddr(NetUtils.java:159)
     at org.apache.hadoop.net.NetUtils.createSocketAddr(NetUtils.java:148)
     at org.apache.hadoop.hdfs.DFSUtil.getAddressesForNameserviceId(DFSUtil.java:452)
     at org.apache.hadoop.hdfs.DFSUtil.getAddresses(DFSUtil.java:434)
     at org.apache.hadoop.hdfs.DFSUtil.getHaNnRpcAddresses(DFSUtil.java:496)
     at org.apache.hadoop.hdfs.server.namenode.ha.ConfiguredFailoverProxyProvider.<init>(ConfiguredFailoverProxyProvider.java:88)
     ... 16 more


If the HashMap used at multi-thread enviroment,not only the put operation be synchronized,the get operation(eg. containKey) should be synchronzied too.

The simple solution is trigger the init of SecurityUtil before creating the FileSystem,but I think it's should be synchronized for get of deprecatedKeyMap.

Thanks. "
HADOOP-9406,hadoop-client leaks dependency on JDK tools jar,"hadoop-client leaks out JDK tools jar as dependency. 

JDK tools jar is defined as a system dependency for hadoop-annotation/jdiff/javadocs purposes, if not done javadoc generation fails.

The problem is that in the way it is defined now, this dependency ends up leaking to hadoop-client and downstream projects that depend on hadoop-client may end up including/bundling JDK tools JAR."
HADOOP-9278,HarFileSystem may leak file handle,TestHarFileSystemBasics fails on Windows due to invalid HAR URI and file handle leak.  We need to change the tests to use valid HAR URIs and fix the file handle leak.
HADOOP-9252,StringUtils.humanReadableInt(..) has a race condition,"humanReadableInt(..) incorrectly uses oneDecimal without synchronization.

Also, limitDecimalTo2(double) correctly uses decimalFormat with synchronization.  However, synchronization can be avoided for a better performance."
HADOOP-9231,Parametrize staging URL for the uniformity of distributionManagement,"The build's {{distributionManagement}} section currently uses parametrization for the snapshot repository. It is convenient and allows to override the value from a developer's custom profile.

The same isn't available for release artifacts to make the parametrization symmetric for both types.  "
HADOOP-9212,Potential deadlock in FileSystem.Cache/IPC/UGI,jcarder found a cycle which could lead to a potential deadlock.
HADOOP-9190,packaging docs is broken,"It looks like after the docs got converted to apt format in HADOOP-8427, mvn site package -Pdist,docs no longer works.   If you run mvn site or mvn site:stage by itself they work fine, its when you go to package it that it breaks.

The error is with broken links, here is one of them:

broken-links>
  <link message=""hadoop-common-project/hadoop-common/target/docs-src/src/documentation/content/xdocs/HttpAuthentication.xml (No such file or directory)"" uri=""HttpAuthentication.html"">
    <referrer uri=""linkmap.html""/>
    <referrer uri=""index.html""/>
    <referrer uri=""single_node_setup.html""/>
    <referrer uri=""native_libraries.html""/>
    <referrer uri=""Superusers.html""/>
    <referrer uri=""service_level_auth.html""/>
    <referrer uri=""deployment_layout.html""/>
  </link>"
HADOOP-9183,Potential deadlock in ActiveStandbyElector,"A jcarder run found a potential deadlock in the locking of ActiveStandbyElector and ActiveStandbyElector.WatcherWithClientRef. No deadlock has been seen in practice, this is just a theoretical possibility at the moment."
HADOOP-9115,Deadlock in configuration when writing configuration to hdfs,"This was noticed when using hive with hadoop-1.1.1 and running 

{code}
select count(*) from tbl;
{code}

This would cause a deadlock configuration. "
HADOOP-9114,"After defined the dfs.checksum.type as the NULL, write file and hflush will through java.lang.ArrayIndexOutOfBoundsException","when I test the characteristic parameter about dfs.checksum.type. The value can be defined as NULL,CRC32C,CRC32. It's ok when the value is CRC32C or CRC32, but the client will through java.lang.ArrayIndexOutOfBoundsException when the value is configured NULL."
HADOOP-8925,Remove the packaging,"Per discussion on HADOOP-8809, now that Bigtop is TLP and supports Hadoop v2 let's remove the Hadoop packaging from trunk and branch-2. We should remove it anyway since it no longer part of the build post mavenization, was not updated post MR1 (there's no MR2/YARN packaging) and is not maintained."
HADOOP-8861,FSDataOutputStream.sync should call flush() if the underlying wrapped stream is not Syncable,"Currently FSDataOutputStream.sync is a no-op if the wrapped stream is not Syncable. Instead it should call flush() if the wrapped stream is not syncable.

This behavior is already present in trunk, but branch-1 does not have this."
HADOOP-8851,Use -XX:+HeapDumpOnOutOfMemoryError JVM option in the forked tests,"This can help to reveal the cause of issue in the event of OOME in tests.
Suggested patch attached."
HADOOP-8801,ExitUtil#terminate should capture the exception stack trace,"ExitUtil#terminate(status,Throwable) should capture and log the stack trace of the given throwable. This will help debug issues like HDFS-3933."
HADOOP-8770,NN should not RPC to self to find trash defaults (causes deadlock),"When transitioning a SBN to active, I ran into the following situation:
- the TrashPolicy first gets loaded by an IPC Server Handler thread. The {{initialize}} function then tries to make an RPC to the same node to find out the defaults.
- This is happening inside the NN write lock (since it's part of the active initialization). Hence, all of the other handler threads are already blocked waiting to get the NN lock.
- Since no handler threads are free, the RPC blocks forever and the NN never enters active state.

We need to have a general policy that the NN should never make RPCs to itself for any reason, due to potential for deadlocks like this."
HADOOP-8727,Gracefully deprecate dfs.umaskmode in 2.x onwards,"While HADOOP-6234 added dfs.umaskmode in 0.21.0, the subsequent HADOOP-6233 simply renamed it, again in 0.21.0, without any deprecation mechanism (understandable).

However, 1.x now carries dfs.umaskmode but there isn't a graceful deprecation when one upgrades to 2.x. We should recreate this prop and add it to the deprecated list."
HADOOP-8721,ZKFC should not retry 45 times when attempting a graceful fence during a failover,"Scenario:
Active NN on machine1
Standby NN on machine2
Machine1 is isolated from the network (machine1 network cable unplugged)
After zk session timeout ZKFC at machine2 side gets notification that NN1 is not there.
ZKFC tries to failover NN2 as active.
As part of this during fencing it tries to connect to machine1 and kill NN1. (sshfence technique configured)
This connection retry happens for 45 times( as it takes  ipc.client.connect.max.socket.retries)
Also after that standby NN is not able to take over as active (because of fencing failure).
Suggestion: If ZKFC is not able to reach other NN for specified time/no of retries it can consider that NN as dead and instruct the other NN to take over as active as there is no chance of the other NN (NN1) retaining its state as active after zk session timeout when its isolated from network

From ZKFC log:
{noformat}
2012-06-21 17:46:14,378 INFO org.apache.hadoop.ipc.Client: Retrying connect to server: HOST-xx-xx-xx-102/xx.xx.xx.102:65110. Already tried 22 time(s).
2012-06-21 17:46:35,378 INFO org.apache.hadoop.ipc.Client: Retrying connect to server: HOST-xx-xx-xx-102/xx.xx.xx.102:65110. Already tried 23 time(s).
2012-06-21 17:46:56,378 INFO org.apache.hadoop.ipc.Client: Retrying connect to server: HOST-xx-xx-xx-102/xx.xx.xx.102:65110. Already tried 24 time(s).
2012-06-21 17:47:17,378 INFO org.apache.hadoop.ipc.Client: Retrying connect to server: HOST-xx-xx-xx-102/xx.xx.xx.102:65110. Already tried 25 time(s).
2012-06-21 17:47:38,382 INFO org.apache.hadoop.ipc.Client: Retrying connect to server: HOST-xx-xx-xx-102/xx.xx.xx.102:65110. Already tried 26 time(s).
2012-06-21 17:47:59,382 INFO org.apache.hadoop.ipc.Client: Retrying connect to server: HOST-xx-xx-xx-102/xx.xx.xx.102:65110. Already tried 27 time(s).
2012-06-21 17:48:20,386 INFO org.apache.hadoop.ipc.Client: Retrying connect to server: HOST-xx-xx-xx-102/xx.xx.xx.102:65110. Already tried 28 time(s).
2012-06-21 17:48:41,386 INFO org.apache.hadoop.ipc.Client: Retrying connect to server: HOST-xx-xx-xx-102/xx.xx.xx.102:65110. Already tried 29 time(s).
2012-06-21 17:49:02,386 INFO org.apache.hadoop.ipc.Client: Retrying connect to server: HOST-xx-xx-xx-102/xx.xx.xx.102:65110. Already tried 30 time(s).
2012-06-21 17:49:23,386 INFO org.apache.hadoop.ipc.Client: Retrying connect to server: HOST-xx-xx-xx-102/xx.xx.xx.102:65110. Already tried 31 time(s).
{noformat}
 

"
HADOOP-8684,Deadlock between WritableComparator and WritableComparable,"Classes implementing WriableComparable in Hadoop call the method WritableComparator.define() in their static initializers. This means, the classes call the method define() while thier class loading, under locking their class objects. And, the method WritableComparator.define() locks the WritableComaprator class object.

On the other hand, WritableComparator.get() also locks the WritableComparator class object, and the method may create instances of the targeted comparable class, involving loading the targeted comparable class if any. This means, the method might try to lock the targeted comparable class object under locking the WritableComparator class object.

There are reversed orders of locking objects, and you might fall in deadlock."
HADOOP-8660,TestPseudoAuthenticator failing with NPE,"This test started failing recently, on top of trunk:

testAuthenticationAnonymousAllowed(org.apache.hadoop.security.authentication.client.TestPseudoAuthenticator)  Time elapsed: 0.241 sec  <<< ERROR!
java.lang.NullPointerException
        at org.apache.hadoop.security.authentication.client.PseudoAuthenticator.authenticate(PseudoAuthenticator.java:75)
        at org.apache.hadoop.security.authentication.client.AuthenticatedURL.openConnection(AuthenticatedURL.java:232)
        at org.apache.hadoop.security.authentication.client.AuthenticatorTestCase._testAuthentication(AuthenticatorTestCase.java:127)
        at org.apache.hadoop.security.authentication.client.TestPseudoAuthenticator.testAuthenticationAnonymousAllowed(TestPseudoAuthenticator.java:65)
"
HADOOP-8632,Configuration leaking class-loaders,"The newly introduced CACHE_CLASSES leaks class loaders causing associated classes to not be reclaimed.

One solution is to remove the cache itself since each class loader implementation caches the classes it loads automatically and preventing an exception from being raised is just a micro-optimization that, as one can tell, causes bugs instead of improving anything.
In fact, I would argue in a highly-concurrent environment, the weakhashmap synchronization/lookup probably costs more then creating the exception itself.

Another is to prevent the leak from occurring, by inserting the loadedclass into the WeakHashMap wrapped in a WeakReference. Otherwise the class has a strong reference to its classloader (the key) meaning neither gets GC'ed.
And since the cache_class is static, even if the originating Configuration instance gets GC'ed, its classloader won't."
HADOOP-8624,ProtobufRpcEngine should log all RPCs if TRACE logging is enabled,"Since all RPC requests/responses are now ProtoBufs, it's easy to add a TRACE level logging output for ProtobufRpcEngine that actually shows the full content of all calls. This is very handy especially when writing/debugging unit tests, but might also be useful to enable at runtime for short periods of time to debug certain production issues."
HADOOP-8566,AvroReflectSerializer.accept(Class) throws a NPE if the class has no package (primitive types and arrays),the accept() method should consider the case where the class getPackage() returns NULL.
HADOOP-8525,Provide Improved Traceability for Configuration,"Configuration provides basic traceability to see where a config setting came from, but once the configuration is written out that information is written to a comment in the XML and then lost the next time the configuration is read back in.  It would really be great to be able to store a complete history of where the config came from in the XML, so that it can then be retrieved later for debugging."
HADOOP-8495,Update Netty to avoid leaking file descriptors during shuffle,Netty 3.2.3.Final has a known bug where writes to a closed channel do not have their futures invoked.  See [Netty-374|https://issues.jboss.org/browse/NETTY-374].  This can lead to file descriptor leaks during shuffle as noted in MAPREDUCE-4298.
HADOOP-8452,DN logs backtrace when running under jsvc and /jmx is loaded,"Running the data node under jsvc and requesting /jmx falls victim to a kernel bug http://marc.info/?l=linux-kernel&m=133788505209725&w=2 which results in EACCES when open()ing /proc/self/fd to attempt to count the open filedescriptors.

Hopefully someday we will have kernels with this bug fixed; in the meantime, the log spew which results is unpleasant:

12270 2012-05-15 21:04:41,683 ERROR org.apache.hadoop.jmx.JMXJsonServlet: getting attribute OpenFileDescriptorCount of java.lang:type=OperatingSystem threw an exception
12271 javax.management.RuntimeErrorException: java.lang.InternalError: errno: 13 error: Unable to open directory /proc/self/fd
12272 
12273         at com.sun.jmx.interceptor.DefaultMBeanServerInterceptor.rethrow(DefaultMBeanServerInterceptor.java:858)
12274         at com.sun.jmx.interceptor.DefaultMBeanServerInterceptor.rethrowMaybeMBeanException(DefaultMBeanServerInterceptor.java:869)
12275         at com.sun.jmx.interceptor.DefaultMBeanServerInterceptor.getAttribute(DefaultMBeanServerInterceptor.java:670)
12276         at com.sun.jmx.mbeanserver.JmxMBeanServer.getAttribute(JmxMBeanServer.java:638)
12277         at org.apache.hadoop.jmx.JMXJsonServlet.writeAttribute(JMXJsonServlet.java:314)
12278         at org.apache.hadoop.jmx.JMXJsonServlet.listBeans(JMXJsonServlet.java:292)
12279         at org.apache.hadoop.jmx.JMXJsonServlet.doGet(JMXJsonServlet.java:192)
12280         at javax.servlet.http.HttpServlet.service(HttpServlet.java:707)
12281         at javax.servlet.http.HttpServlet.service(HttpServlet.java:820)
12282         at org.mortbay.jetty.servlet.ServletHolder.handle(ServletHolder.java:511)
12283         at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1221)
12284         at org.apache.hadoop.http.HttpServer$QuotingInputFilter.doFilter(HttpServer.java:932)
12285         at org.mortbay.jetty.servlet.ServletHandler$CachedChain.doFilter(ServletHandler.java:1212)
12286         at org.mortbay.jetty.servlet.ServletHandler.handle(ServletHandler.java:399)
12287         at org.mortbay.jetty.security.SecurityHandler.handle(SecurityHandler.java:216)
12288         at org.mortbay.jetty.servlet.SessionHandler.handle(SessionHandler.java:182)
12289         at org.mortbay.jetty.handler.ContextHandler.handle(ContextHandler.java:766)
12290         at org.mortbay.jetty.webapp.WebAppContext.handle(WebAppContext.java:450)
12291         at org.mortbay.jetty.handler.ContextHandlerCollection.handle(ContextHandlerCollection.java:230)
12292         at org.mortbay.jetty.handler.HandlerWrapper.handle(HandlerWrapper.java:152)
12293         at org.mortbay.jetty.Server.handle(Server.java:326)
12294         at org.mortbay.jetty.HttpConnection.handleRequest(HttpConnection.java:542)
12295         at org.mortbay.jetty.HttpConnection$RequestHandler.headerComplete(HttpConnection.java:928)
12296         at org.mortbay.jetty.HttpParser.parseNext(HttpParser.java:549)
12297         at org.mortbay.jetty.HttpParser.parseAvailable(HttpParser.java:212)
12298         at org.mortbay.jetty.HttpConnection.handle(HttpConnection.java:404)
12299         at org.mortbay.io.nio.SelectChannelEndPoint.run(SelectChannelEndPoint.java:410)
12300         at org.mortbay.thread.QueuedThreadPool$PoolThread.run(QueuedThreadPool.java:582)
12301 Caused by: java.lang.InternalError: errno: 13 error: Unable to open directory /proc/self/fd
12302 
12303         at com.sun.management.UnixOperatingSystem.getOpenFileDescriptorCount(Native Method)
12304         at sun.reflect.GeneratedMethodAccessor42.invoke(Unknown Source)
12305         at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
12306         at java.lang.reflect.Method.invoke(Method.java:597)
12307         at com.sun.jmx.mbeanserver.ConvertingMethod.invokeWithOpenReturn(ConvertingMethod.java:167)
12308         at com.sun.jmx.mbeanserver.MXBeanIntrospector.invokeM2(MXBeanIntrospector.java:96)
12309         at com.sun.jmx.mbeanserver.MXBeanIntrospector.invokeM2(MXBeanIntrospector.java:33)
12310         at com.sun.jmx.mbeanserver.MBeanIntrospector.invokeM(MBeanIntrospector.java:208)
12311         at com.sun.jmx.mbeanserver.PerInterface.getAttribute(PerInterface.java:65)
12312         at com.sun.jmx.mbeanserver.MBeanSupport.getAttribute(MBeanSupport.java:216)
12313         at javax.management.StandardMBean.getAttribute(StandardMBean.java:358)
12314         at com.sun.jmx.interceptor.DefaultMBeanServerInterceptor.getAttribute(DefaultMBeanServerInterceptor.java:666)
12315         ... 25 more

we should catch the RuntimeErrorException and make it a debug()."
HADOOP-8419,GzipCodec NPE upon reset with IBM JDK,"The GzipCodec will NPE upon reset after finish when the native zlib codec is not loaded. When the native zlib is loaded the codec creates a CompressorOutputStream that doesn't have the problem, otherwise, the GZipCodec uses GZIPOutputStream which is extended to provide the resetState method. Since IBM JDK 6 SR9 FP2 including the current JDK 6 SR10, GZIPOutputStream#finish will release the underlying deflater, which causes NPE upon reset. This seems to be an IBM JDK quirk as Sun JDK and OpenJDK doesn't have this issue."
HADOOP-8361,Avoid out-of-memory problems when deserializing strings,"In HDFS, we want to be able to read the edit log without crashing on an OOM condition.  Unfortunately, we currently cannot do this, because there are no limits on the length of certain data types we pull from the edit log.  We often read strings without setting any upper limit on the length we're prepared to accept.

It's not that we don't have limits on strings-- for example, HDFS limits the maximum path length to 8000 UCS-2 characters.  Linux limits the maximum user name length to either 64 or 128 bytes, depending on what version you are running.  It's just that we're not exposing these limits to the deserialization functions that need to be aware of them."
HADOOP-8179,risk of NPE in CopyCommands processArguments(),"My IDE is warning me that the {{is.close()}} method will NPE if the {{is = src.fs.open(src.path);}} call raises an exception, which could happen if the source path could not be opened. There should be an if (is!=null) wrapper"
HADOOP-8169,javadoc generation fails with java.lang.OutOfMemoryError: Java heap space,"building the docs (mvn package -Pdocs -Dtar -DskipTests) on branch-0.23 results in a javadoc java.lang.OutOfMemoryError: Java heap space. Note this seems to only happen when building with 32 bit java, 64 bit works fine."
HADOOP-8118,Print the stack trace of InstanceAlreadyExistsException in trace level,"There are many InstanceAlreadyExistsException stack traces in the unit tests output like below.
{noformat}
javax.management.InstanceAlreadyExistsException: Hadoop:service=NameNode,name=NameNodeInfo
	at com.sun.jmx.mbeanserver.Repository.addMBean(Repository.java:453)
	at com.sun.jmx.interceptor.DefaultMBeanServerInterceptor.internal_addObject(DefaultMBeanServerInterceptor.java:1484)
	at com.sun.jmx.interceptor.DefaultMBeanServerInterceptor.registerDynamicMBean(DefaultMBeanServerInterceptor.java:963)
	...
{noformat}"
HADOOP-8054,NPE with FilterFileSystem,"While running Hive tests, I'm seeing the following exception with 0.23.1,
{noformat}
ava.lang.NullPointerException
        at org.apache.hadoop.fs.FileSystem.getDefaultBlockSize(FileSystem.java:1901)
        at org.apache.hadoop.fs.RawLocalFileSystem.getFileStatus(RawLocalFileSystem.java:447)
        at org.apache.hadoop.fs.FilterFileSystem.getFileStatus(FilterFileSystem.java:351)
        at org.apache.hadoop.fs.FilterFileSystem.getFileStatus(FilterFileSystem.java:351)
        at org.apache.hadoop.fs.ProxyFileSystem.getFileStatus(ProxyFileSystem.java:247)
        at org.apache.hadoop.fs.FilterFileSystem.getFileStatus(FilterFileSystem.java:351)
        at org.apache.hadoop.fs.FileSystem.exists(FileSystem.java:1165)
        at org.apache.hadoop.fs.FileUtil.checkDest(FileUtil.java:390)
        at org.apache.hadoop.fs.FileUtil.copy(FileUtil.java:242)
        at org.apache.hadoop.fs.FileUtil.copy(FileUtil.java:232)
{noformat}

Did not see this with 0.23.0, though."
HADOOP-8050,Deadlock in metrics,"The metrics serving thread and the periodic snapshot thread can deadlock.
It happened a few times on one of namenodes we have. When it happens RPC works but the web ui and hftp stop working. I haven't look at the trunk too closely, but it might happen there too."
HADOOP-7964,Deadlock in class init.,"After HADOOP-7808, client-side commands hang occasionally. There are cyclic dependencies in NetUtils and SecurityUtil class initialization. Upon initial look at the stack trace, two threads deadlock when they hit the either of class init the same time."
HADOOP-7815,Map memory mb is being incorrectly set by hadoop-setup-conf.sh,"HADOOP-7728 enabled task memory management to be configurable in the hadoop-setup-conf.sh. However, the default value for mapred.job.map.memory.mb is being set incorrectly."
HADOOP-7797,Fix the repository name to support pushing to the staging area of Nexus,"The repository name doesn't match the old one, leading to confusion."
HADOOP-7771,"NPE when running hdfs dfs -copyToLocal, -get etc",NPE when running hdfs dfs -copyToLocal if the destination directory does not exist. The behavior in branch-0.20-security is to create the directory and copy/get the contents from source.
HADOOP-7728,hadoop-setup-conf.sh should be modified to enable task memory manager,The hadoop-setup-conf.sh should be modified such that task memory management is enabled.
HADOOP-7632,NPE in copyToLocal,"[todd@c0309 hadoop-trunk-home]$ ./bin/hadoop fs -copyToLocal /hbase/.META./1028785192/ /tmp/meta/
copyToLocal: Fatal internal error
java.lang.NullPointerException
        at org.apache.hadoop.fs.shell.PathData.getPathDataForChild(PathData.java:182)
        at org.apache.hadoop.fs.shell.CommandWithDestination.processPaths(CommandWithDestination.java:115)
        at org.apache.hadoop.fs.shell.Command.recursePath(Command.java:329)
        at org.apache.hadoop.fs.shell.Command.processPaths(Command.java:302)
        at org.apache.hadoop.fs.shell.CommandWithDestination.processPaths(CommandWithDestination.java:116)
        at org.apache.hadoop.fs.shell.Command.processPathArgument(Command.java:272)
        at org.apache.hadoop.fs.shell.Command.processArgument(Command.java:255)
        at org.apache.hadoop.fs.shell.Command.processArguments(Command.java:239)
        at org.apache.hadoop.fs.shell.CommandWithDestination.processArguments(CommandWithDestination.java:105)
        at org.apache.hadoop.fs.shell.Command.processRawArguments(Command.java:185)
        at org.apache.hadoop.fs.shell.Command.run(Command.java:149)
"
HADOOP-7602,"wordcount, sort etc on har files fails with NPE","wordcount, sort etc on har files fails with NPE@createSocketAddr(NetUtils.java:137). "
HADOOP-7529,Possible deadlock in metrics2,Lock cycle detected by jcarder between MetricsSystemImpl and DefaultMetricsSystem
HADOOP-7440,HttpServer.getParameterValues throws NPE for missing parameters,"If the requested parameter was not specified in the request, the raw request's getParameterValues function returns null. Thus, trying to access {{unquoteValue.length}} throws NPE."
HADOOP-7381,FindBugs OutOfMemoryError,"When running the findbugs target from Jenkins, I get an OutOfMemory error.
The ""effort"" in FindBugs is set to Max which ends up using a lot of memory to go through all the classes. The jvmargs passed to FindBugs is hardcoded to 512 MB max.

We can leave the default to 512M, as long as we pass this as an ant parameter which can be overwritten in individual cases through -D, or in the build.properties file (either basedir, or user's home directory).
"
HADOOP-7353,Cleanup FsShell and prevent masking of RTE stacktraces,"{{FsShell}}'s top level exception handler catches and displays exceptions.  Unfortunately it displays only the first line of an exception, which means an unexpected {{RuntimeExceptions}} like {{NullPointerException}} only display ""{{cmd: NullPointerException}}"".  This user has no context to understand and/or accurately report the issue.

Found due to bugs such as {{HADOOP-7327}}."
HADOOP-7194,Potential Resource leak in IOUtils.java,"{code:title=IOUtils.java|borderStyle=solid}

try {
      copyBytes(in, out, buffSize);
    } finally {
      if(close) {
        out.close();
        in.close();
      }
    }
{code} 
In the above code if any exception throws from the out.close() statement, in.close() statement will not execute and the input stream will not be closed.
"
HADOOP-7187,Socket Leak in org.apache.hadoop.metrics.ganglia.GangliaContext,"Init method is creating DatagramSocket. But this is not closed any where. 
"
HADOOP-7146,RPC server leaks file descriptors,"Both the Listener and Responder thread call Selector.open but don't have a matching .close(). This causes a leak of anonymous pipes. Not a big deal because people rarely close and re-open servers, but worth fixing."
HADOOP-7122,Timed out shell commands leak Timer threads,"When a shell command times out, the TimerThread used to cause the timeout is leaked."
HADOOP-7118,NPE in Configuration.writeXml,"In HADOOP-7082 I stupidly introduced a regression whereby Configuration.writeXml will throw an NPE if it is called before any .get() call is made, since the properties member is not initialized. This is causing a failure in TestCapacitySchedulerWithJobTracker on my box, but doesn't appear to trigger any failures in the non-contrib tests since .get() is usually called first.

This JIRA is to fix the bug and add a unit test for writeXml in common (apparently it never had a unit test)"
HADOOP-7090,Possible resource leaks in hadoop core code,"It is always a good practice to close the IO streams in a finally block.. 

For example, look at the following piece of code in the Writer class of BloomMapFile 

{code:title=BloomMapFile .java|borderStyle=solid}
    public synchronized void close() throws IOException {
      super.close();
      DataOutputStream out = fs.create(new Path(dir, BLOOM_FILE_NAME), true);
      bloomFilter.write(out);
      out.flush();
      out.close();
    }
{code} 

If an exception occurs during fs.create or on any other line,  out.close() will not be executed..

The following can reduce the scope of resorce leaks..
{code:title=BloomMapFile .java|borderStyle=solid}
    public synchronized void close() throws IOException {
      super.close();
      DataOutputStream out = null;
      try{
          out = fs.create(new Path(dir, BLOOM_FILE_NAME), true);
          bloomFilter.write(out);
          out.flush();
      }finally{
	 IOUtils.closeStream(out);
    }
{code} 

"
HADOOP-7011,KerberosName.main(...) throws NPE,The main method of KerberosName attempts to do short name translation before calling KerberosName.setConfiguration(...).
HADOOP-6975,integer overflow in S3InputStream for blocks > 2GB,S3InputStream has the same integer overflow issue as DFSInputStream (fixed in HDFS-96).
HADOOP-6912,Guard against NPE when calling UGI.isLoginKeytabBased(),NPE can happen when isLoginKeytabBased() is called before a login is performed. See MAPREDUCE-1992 for an example.
